Property Code,Check-In,Check-Out,Type,Confirmation Code,Nights,Amount,Host Fee,Cleaning Fee,Cleaning Flag,Cleaning_Rate,Use,Rent,Market,Area,Neighborhood,Address,Bedrooms,Floor,Seasonality,SqFoot
NY006,13-Jun-15,15-Jun-15,Reservation,9NNYD5,2,$599.00,19,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,15-Jun-15,21-Jun-15,Reservation,FQC2WH,6,"$1,416.00",44,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,22-Jun-15,25-Jun-15,Reservation,SZCKWA,3,$773.00,24,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,27-Jun-15,2-Jul-15,Reservation,R943Z3,5,"$1,159.00",36,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,5-Jul-15,10-Jul-15,Reservation,235DHQ,5,"$1,101.00",34,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,10-Jul-15,12-Jul-15,Reservation,Z4AS24,2,$454.00,14,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,13-Jul-15,19-Jul-15,Reservation,5MNMQF,6,"$1,416.00",44,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,19-Jul-15,24-Jul-15,Reservation,BPFDME,5,"$1,266.00",39,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,24-Jul-15,26-Jul-15,Reservation,2TAKBK,2,$493.00,15,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,27-Jul-15,31-Jul-15,Reservation,49XTSW,4,$902.00,28,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,4-Aug-15,8-Aug-15,Reservation,2HCTBE,4,$956.00,30,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,8-Aug-15,10-Aug-15,Reservation,P5DRAM,2,$493.00,15,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,10-Aug-15,15-Aug-15,Reservation,QH2QY8,5,"$1,208.00",37,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,10-Aug-15,15-Aug-15,Resolution Adjustment,QH2QY8,0,-$250.00,0,0,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,16-Aug-15,17-Aug-15,Reservation,HFRK2A,1,$261.00,8,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,17-Aug-15,21-Aug-15,Reservation,3N4Q2Q,4,$956.00,30,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,22-Aug-15,28-Aug-15,Reservation,9WQMMR,6,"$1,168.00",36,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,31-Aug-15,7-Sep-15,Reservation,MAD92D,7,"$1,804.00",56,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,Low,500
NY006,8-Sep-15,15-Sep-15,Misc Credit,2A8Q8A,0,"$1,405.00",0,0,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,8-Sep-15,15-Sep-15,Reservation,2A8Q8A,7,"$1,804.00",56,110,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,16-Sep-15,25-Sep-15,Adjustment,28CX4Q,0,"-$2,247.00",0,0,0,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,16-Sep-15,25-Sep-15,Reservation,28CX4Q,9,"$2,247.00",0,0,1,110,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY007,9-Oct-14,14-Oct-14,Adjustment,29FSEE,0,-$708.00,0,0,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,9-Oct-14,14-Oct-14,Reservation,29FSEE,5,"$3,416.00",84,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,23-Oct-14,25-Oct-14,Reservation,SH3T3H,2,$968.00,30,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,25-Oct-14,31-Oct-14,Reservation,2WMWAS,6,"$3,661.00",113,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,1-Nov-14,3-Nov-14,Reservation,XKXBXH,2,"$1,123.00",35,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,1-Nov-14,6-Nov-14,Reservation,YNJPT9,5,"$2,056.00",64,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,7-Nov-14,10-Nov-14,Reservation,5SPCNB,3,"$1,458.00",45,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,12-Nov-14,17-Nov-14,Reservation,ZS8NKR,5,"$1,959.00",61,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,19-Nov-14,24-Nov-14,Reservation,TR3Y49,5,"$1,727.00",53,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,24-Nov-14,30-Nov-14,Reservation,N5PP45,6,"$4,112.00",127,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,3-Dec-14,4-Dec-14,Reservation,NEQBWK,1,$411.00,13,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,4-Dec-14,7-Dec-14,Reservation,W2TD23,3,"$1,769.00",55,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,8-Dec-14,12-Dec-14,Reservation,JBN9QZ,4,"$1,980.00",61,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,12-Dec-14,14-Dec-14,Reservation,HRJR22,2,"$1,206.00",37,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,19-Dec-14,21-Dec-14,Reservation,8FPJEH,2,$701.00,22,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,26-Dec-14,27-Dec-14,Reservation,BQ38BZ,1,$489.00,15,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,27-Dec-14,28-Dec-14,Reservation,J4ZYZW,1,$411.00,13,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,28-Dec-14,5-Jan-15,Reservation,KEHMSC,8,"$3,770.00",117,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,7-Jan-15,9-Jan-15,Reservation,ZHHW5J,2,$507.00,16,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,17-Jan-15,21-Jan-15,Reservation,XMZN59,4,"$1,669.00",52,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,31-Jan-15,3-Feb-15,Reservation,JYP3RZ,3,$846.00,26,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,6-Feb-15,16-Feb-15,Reservation,Z3ZFWS,10,"$2,731.00",84,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,20-Feb-15,21-Feb-15,Reservation,5HZ5MX,1,$363.00,11,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,21-Feb-15,26-Feb-15,Reservation,S4NE3N,5,"$1,280.00",40,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,28-Feb-15,6-Mar-15,Reservation,EWMS5S,6,"$1,861.00",58,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,11-Mar-15,15-Mar-15,Reservation,M9999K,4,"$1,068.00",33,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,19-Mar-15,22-Mar-15,Reservation,B39BWZ,3,"$1,185.00",37,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,26-Mar-15,28-Mar-15,Reservation,RT8TM9,2,$604.00,19,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,28-Mar-15,29-Mar-15,Reservation,9A8QHQ,1,$411.00,13,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,29-Mar-15,5-Apr-15,Reservation,SCPFBM,7,"$3,509.00",109,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,6-Apr-15,8-Apr-15,Reservation,K3QBFB,2,$701.00,22,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,11-Apr-15,13-Apr-15,Reservation,A582HS,2,$643.00,20,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,13-Apr-15,19-Apr-15,Reservation,H38WAW,6,"$2,133.00",66,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,21-Apr-15,24-Apr-15,Reservation,CX8K82,3,"$1,079.00",33,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,24-Apr-15,29-Apr-15,Reservation,2SMMDZ,5,"$1,911.00",59,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,30-Apr-15,7-May-15,Reservation,3EBWDM,7,"$2,724.00",84,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,8-May-15,16-May-15,Reservation,EXST4T,8,"$3,104.00",96,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,17-May-15,27-May-15,Reservation,TFMPCX,10,"$5,786.00",179,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,30-May-15,31-May-15,Reservation,ZRDE9K,1,$605.00,19,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,31-May-15,3-Jun-15,Reservation,8HJHT9,3,"$1,239.00",38,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,31-May-15,3-Jun-15,Resolution Adjustment,8HJHT9,0,-$768.00,0,0,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,5-Jun-15,9-Jun-15,Reservation,82JSHM,4,"$1,708.00",53,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,9-Jun-15,10-Jun-15,Reservation,4F49B4,1,$479.00,15,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,10-Jun-15,15-Jun-15,Reservation,N22XA2,5,"$2,192.00",68,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,15-Jun-15,16-Jun-15,Reservation,HSNW5K,1,$314.00,10,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,16-Jun-15,19-Jun-15,Reservation,5ZMDDM,3,"$1,282.00",40,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,22-Jun-15,26-Jun-15,Reservation,XKTFJR,4,"$1,863.00",58,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,27-Jun-15,5-Jul-15,Reservation,FJEXBJ,8,"$4,857.00",150,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,27-Jun-15,5-Jul-15,Resolution Adjustment,FJEXBJ,0,"-$1,500.00",0,0,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,18-Jul-15,25-Jul-15,Reservation,WQ9T8F,7,"$2,481.00",77,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,27-Jul-15,29-Jul-15,Reservation,2YPY4X,2,$546.00,17,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,30-Jul-15,10-Aug-15,Reservation,KMKKXK,11,"$4,175.00",129,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,10-Aug-15,12-Aug-15,Reservation,NN3WF3,2,$643.00,20,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,12-Aug-15,15-Aug-15,Reservation,52PS8T,3,"$1,059.00",33,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,18-Aug-15,24-Aug-15,Reservation,YWNAR5,6,"$1,988.00",61,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,28-Aug-15,1-Sep-15,Reservation,5NNANK,4,"$1,475.00",46,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,2-Sep-15,7-Sep-15,Reservation,WH94HM,5,"$1,969.00",61,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,15-Sep-15,19-Sep-15,Reservation,ESJN3Q,4,"$2,562.00",79,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,21-Sep-15,25-Sep-15,Reservation,5TWYKF,4,"$1,708.00",53,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,28-Sep-15,3-Oct-15,Reservation,QA388E,5,"$2,706.00",84,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,10-Oct-15,16-Oct-15,Reservation,E8FEH4,6,"$3,297.00",102,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,16-Oct-15,18-Oct-15,Reservation,DZMPTM,2,"$1,283.00",40,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,23-Oct-15,28-Oct-15,Reservation,FMMS2X,5,"$2,735.00",85,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,29-Oct-15,2-Nov-15,Reservation,QX5RQW,4,"$2,203.00",68,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,11-Nov-15,15-Nov-15,Reservation,2EXRB9,4,"$1,766.00",55,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,16-Nov-15,21-Nov-15,Reservation,FQA4XK,5,"$1,086.00",34,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,21-Nov-15,25-Nov-15,Reservation,YW5MJM,4,$670.00,21,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,25-Nov-15,29-Nov-15,Reservation,PY88EJ,4,"$1,301.00",40,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,Low,800
NY007,3-Dec-15,6-Dec-15,Reservation,WPJ54A,3,"$1,311.00",41,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,6-Dec-15,18-Dec-15,Reservation,STBHBJ,12,"$4,193.00",130,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,18-Dec-15,23-Dec-15,Reservation,PPZNWQ,5,"$1,523.00",47,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,23-Dec-15,24-Dec-15,Reservation,NMCZ22,1,$363.00,11,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,24-Dec-15,29-Dec-15,Reservation,W9R3CF,5,"$2,473.00",77,125,0,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,29-Dec-15,2-Jan-16,Reservation,PZWB4P,4,"$1,719.00",53,0,1,125,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY008,25-Oct-14,1-Nov-14,Reservation,SQMJ8W,7,"$4,067.00",126,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,1-Nov-14,9-Nov-14,Reservation,MEWZDR,8,"$3,993.00",124,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,13-Nov-14,16-Nov-14,Reservation,YZ2S5E,3,"$1,282.00",40,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,23-Nov-14,28-Nov-14,Reservation,3TB93M,5,"$1,335.00",41,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,2-Dec-14,5-Dec-14,Reservation,3SRQJY,3,$991.00,31,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,5-Dec-14,7-Dec-14,Reservation,E8JCJC,2,$895.00,28,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,8-Dec-14,9-Dec-14,Reservation,MNTNQ2,1,$363.00,11,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,10-Dec-14,14-Dec-14,Reservation,5QDX8F,4,"$1,475.00",46,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,17-Dec-14,19-Dec-14,Reservation,8DSQ8W,2,$663.00,20,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,20-Dec-14,22-Dec-14,Reservation,W4E4JT,2,$663.00,20,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,27-Dec-14,2-Jan-15,Reservation,B9XQ5F,6,"$2,977.00",92,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,2-Jan-15,5-Jan-15,Reservation,49Q2YE,3,"$1,088.00",34,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,10-Jan-15,17-Jan-15,Reservation,MYE5X4,7,"$1,812.00",56,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,17-Jan-15,18-Jan-15,Reservation,2ZQAP5,1,$388.00,12,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,26-Jan-15,31-Jan-15,Reservation,SFB2MP,5,"$1,455.00",45,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,11-Feb-15,17-Feb-15,Reservation,3TC3YJ,6,"$1,722.00",53,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,19-Feb-15,22-Feb-15,Reservation,A9KBPK,3,$921.00,29,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,28-Feb-15,7-Mar-15,Reservation,PXMHS2,7,"$1,988.00",62,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,7-Mar-15,8-Mar-15,Reservation,4WCS9K,1,$411.00,13,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,13-Mar-15,20-Mar-15,Reservation,594WH4,7,"$1,988.00",62,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,21-Mar-15,25-Mar-15,Reservation,JFRJTH,4,"$1,136.00",35,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,27-Mar-15,1-Apr-15,Reservation,8M3JFC,5,"$1,571.00",49,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,3-Apr-15,6-Apr-15,Reservation,HDJ8BF,3,"$1,195.00",37,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,7-Apr-15,11-Apr-15,Reservation,DXMNDW,4,"$1,456.00",45,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,12-Apr-15,19-Apr-15,Reservation,BB8YTE,7,"$2,481.00",77,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,21-Apr-15,24-Apr-15,Reservation,9B234S,3,"$1,195.00",37,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,24-Apr-15,29-Apr-15,Reservation,JBH233,5,"$2,192.00",68,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,29-Apr-15,30-Apr-15,Reservation,PSJJSX,1,$479.00,15,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,1-May-15,5-May-15,Reservation,SE5MHF,4,"$1,805.00",56,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,5-May-15,8-May-15,Reservation,NZXHHA,3,"$1,341.00",41,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,9-May-15,14-May-15,Reservation,ZPJN55,5,"$2,328.00",72,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,15-May-15,19-May-15,Reservation,FCWJHC,4,"$1,999.00",62,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,19-May-15,21-May-15,Reservation,KQ9HEQ,2,$837.00,26,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,22-May-15,31-May-15,Reservation,JNYE5W,9,"$4,313.00",133,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,31-May-15,5-Jun-15,Reservation,QSKRME,5,"$2,347.00",73,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,6-Jun-15,13-Jun-15,Reservation,NJX9X4,7,"$3,752.00",116,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,13-Jun-15,23-Jun-15,Reservation,9KBPST,10,"$5,088.00",157,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,23-Jun-15,24-Jun-15,Reservation,2FMMBB,1,$537.00,17,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,24-Jun-15,26-Jun-15,Reservation,QWDACD,2,$954.00,29,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,26-Jun-15,30-Jun-15,Reservation,SFNM9Q,4,"$1,766.00",55,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,5-Jul-15,11-Jul-15,Reservation,M4JQW5,6,"$1,843.00",57,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,11-Jul-15,1-Aug-15,Reservation,FASE2Y,21,"$7,663.00",237,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,1-Aug-15,2-Aug-15,Reservation,Q2A8YE,1,$605.00,19,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,2-Aug-15,5-Aug-15,Reservation,QXMC4K,3,$991.00,31,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,5-Aug-15,8-Aug-15,Reservation,4R2H53,3,"$1,379.00",43,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,8-Aug-15,9-Aug-15,Reservation,5NXKP4,1,$508.00,16,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,10-Aug-15,14-Aug-15,Reservation,KSA9W9,4,"$1,281.00",40,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,14-Aug-15,16-Aug-15,Reservation,8NEF55,2,$857.00,26,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,16-Aug-15,19-Aug-15,Reservation,RJN4ZC,3,$846.00,26,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,19-Aug-15,21-Aug-15,Reservation,RNTSM8,2,$701.00,22,0,1,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,26-Aug-15,30-Aug-15,Reservation,JMXHJB,4,"$1,572.00",49,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,Low,800
NY008,2-Sep-15,12-Sep-15,Reservation,QF3TSW,10,"$4,477.00",138,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,12-Sep-15,13-Sep-15,Reservation,QCPNKM,1,$712.00,22,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,14-Sep-15,17-Sep-15,Reservation,XTS2QD,3,"$2,010.00",62,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,19-Sep-15,27-Sep-15,Reservation,2KFMAA,8,"$4,672.00",145,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,28-Sep-15,2-Oct-15,Reservation,D2WN42,4,"$2,096.00",65,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,29-Sep-15,6-Oct-15,Reservation,K9HPPX,7,$485.00,118,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,2-Oct-15,4-Oct-15,Reservation,28WAQP,2,"$1,342.00",41,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
